staffid,pracid,jobcatid
10130,6,8
10131,6,8
10132,6,8
10133,6,8
10134,6,8
10135,6,8
10136,6,8
10137,6,8
10138,6,8
10139,6,8
10140,6,8
10141,6,8
10142,6,8
10143,6,8
10144,6,8
10145,6,8
10146,6,8
10147,6,8
10148,6,8
10149,6,8
10150,6,8
10151,6,8
10152,6,8
10153,6,8
10154,6,8
10155,6,8
10156,6,8
10157,6,8
10158,6,8
10159,6,8
10160,6,8
10161,6,8
10162,6,8
10163,6,8
10164,6,8
10165,6,8
10166,6,8
10167,6,8
10168,6,8
10169,6,8
10170,6,8
10171,6,8
10172,6,8
10173,6,8
10174,6,8
10175,6,8
10176,6,8
10177,6,8
10178,5,8
10179,5,8
10180,5,8
10181,5,8
10182,5,8
10183,5,8
10184,5,8
10185,5,8
10186,5,8
10187,5,8
10188,5,8
10189,5,8
10190,5,8
10191,8,8
10192,8,8
10193,8,8
10194,7,31
10195,7,31
10196,7,31
10197,7,31
10198,6,31
10199,6,31
10200,6,4
10201,6,4
10202,5,4
10203,5,4
10204,5,4
10205,5,4
10206,5,4
10207,5,4
10208,5,4
10209,5,4
10210,5,4
10211,5,4
10212,5,4
10213,5,4
10214,8,4
10215,8,4
10216,8,4
10217,8,4
10218,8,4
10219,8,4
10220,8,4
10221,7,4
10222,7,4
10223,7,4
10224,7,4
10225,6,4
10226,6,4
10227,6,4
10228,7,28
10229,8,28
10230,7,28
10231,7,28
10232,7,28
10233,7,28
10234,7,28
10235,7,28
10236,7,28
10237,7,28
10238,7,28
10239,7,28
10240,7,28
10241,5,28
10242,5,28
10243,5,28
10244,5,28
10245,5,28
10246,5,28
10247,5,28
10248,5,31
10249,5,31
10250,5,31
10251,5,31
10252,5,31
10253,5,31
10254,5,31
10255,5,31
10256,5,31
10257,5,31
10258,5,31
10259,5,31
10260,8,31
10261,8,31
10262,7,28
10263,7,28
10264,7,28
10265,7,28
10266,7,28
10267,7,28
10268,7,28
10269,7,28
10270,7,28
10271,5,28
10272,5,28
10273,5,28
10274,5,28
10275,5,28
10276,5,28
10277,8,28
10278,8,28
10279,8,28
10280,8,28
10281,8,28
10282,8,28
10283,8,28
10284,8,28
10285,8,28
10286,8,28
10287,7,4
10288,7,4
10289,7,4
10290,7,4
10291,7,4
10292,7,4
10293,7,4
10294,7,4
10295,7,4
10296,7,4
10297,6,4
10298,6,4
10299,6,4
10300,2,71
10301,2,4
10302,2,28
10303,2,4
10304,2,17
10305,2,28
10306,2,12
10307,2,8
10308,2,4
10309,2,28
10310,2,4
10311,2,57
10312,2,29
10313,2,27
10314,2,12
10315,2,4
10316,2,56
10317,2,4
10318,2,83
10319,2,71
10320,2,22
10321,2,4
10322,2,71
10323,2,4
10324,2,28
10325,2,4
10326,2,24
10327,2,22
10328,2,57
10329,2,9
10330,2,28
10331,2,27
10332,2,4
10333,2,28
10334,2,83
10335,2,28
10336,2,8
10337,2,4
10338,2,4
10339,2,8
10340,2,4
10341,2,57
10342,2,67
10343,2,4
10344,2,57
10345,2,57
10346,2,4
10347,2,4
10348,2,4
10349,2,4
10350,2,4
10351,2,21
10352,2,4
10353,2,12
10354,2,4
10355,2,19
10356,2,18
10357,2,4
10358,2,4
10359,2,28
10360,2,34
10361,2,57
10362,2,71
10363,2,56
10364,2,83
10365,2,21
10366,2,28
10367,2,57
10368,2,9
10369,2,31
10370,2,19
10371,2,28
10372,2,4
10373,2,57
10374,2,21
10375,2,29
10376,2,4
10377,2,8
10378,2,57
10379,2,8
10380,2,28
10381,5,28
10382,5,28
10383,5,28
10384,5,28
10385,5,28
10386,5,28
10387,5,28
10388,5,28
10389,5,28
10390,5,28
10391,5,28
10392,8,28
10393,8,28
10394,8,28
10395,8,28
10396,8,28
10397,8,28
10398,8,28
10399,8,28
10400,2,4
10401,2,22
10402,2,4
10403,2,12
10404,2,28
10405,2,82
10406,2,34
10407,2,28
10408,2,21
10409,2,57
10410,2,4
10411,2,21
10412,2,21
10413,2,1
10414,2,4
10415,2,28
10416,2,28
10417,2,4
10418,2,4
10419,2,28
10420,2,12
10421,2,57
10422,2,57
10423,2,28
10424,2,57
10425,2,4
10426,2,4
10427,2,8
10428,2,57
10429,2,21
10430,2,57
10431,2,4
10432,2,4
10433,2,28
10434,2,4
10435,2,12
10436,2,57
10437,2,82
10438,2,21
10439,2,34
10440,2,57
10441,2,21
10442,2,4
10443,2,28
10444,2,57
10445,2,9
10446,2,24
10447,2,28
10448,2,56
10449,2,57
10450,2,84
10451,2,16
10452,2,4
10453,2,82
10454,2,28
10455,2,84
10456,2,83
10457,2,71
10458,2,34
10459,2,8
10460,2,9
10461,2,56
10462,2,4
10463,2,4
10464,2,4
10465,6,1
10466,6,1
10467,6,1
10468,6,1
10469,5,1
10470,5,1
10471,7,36
10472,7,71
10473,6,47
10474,6,27
10475,6,10
10476,6,36
10477,6,47
10478,6,11
10479,6,39
10480,6,9
10481,6,50
10482,6,52
10483,5,57
10484,5,22
10485,5,57
10486,8,15
10487,8,39
10488,6,7
10489,6,7
10490,5,7
10491,7,1
10492,6,1
10493,6,19
10494,5,19
10495,5,19
10496,7,28
10497,5,28
10498,6,18
10499,6,18
10500,8,33
10501,8,33
10502,8,33
10503,8,33
10504,8,33
10505,8,33
10506,7,34
10507,7,20
10508,7,20
10509,5,20
10510,6,16
10511,8,16
10512,7,17
10513,7,17
10514,5,17
10515,8,17
10516,7,29
10517,7,15
10518,5,15
10519,5,15
10520,5,15
10521,5,15
10522,5,15
10523,7,71
10524,7,71
10525,6,18
10526,6,18
10527,6,18
10528,6,18
10529,6,18
10530,5,18
10531,7,8
10532,7,8
10533,7,8
10534,7,8
10535,6,8
10536,6,8
10537,6,8
10538,6,8
10539,6,8
10540,6,8
10541,6,8
10542,6,8
10543,6,8
10544,6,8
10545,5,8
10546,5,8
10547,5,8
10548,6,14
10549,6,14
10550,6,14
10551,6,14
10552,6,14
10553,6,14
10554,6,14
10555,6,14
10556,6,14
10557,6,14
10558,6,14
10559,6,14
10560,6,14
10561,6,14
10562,5,14
10563,7,56
10564,7,56
10565,6,11
10566,8,70
10567,5,45
10568,5,45
10569,5,23
10570,6,52
10571,8,52
10572,6,58
10573,5,72
10574,5,72
10575,5,72
10576,5,72
10577,6,88
10578,6,88
10579,6,88
10580,6,6
10581,6,50
10582,6,88
10583,6,50
10584,6,88
10585,6,88
10586,6,88
10587,6,88
10588,6,88
10589,6,88
10590,5,46
10591,5,6
10592,8,6
10593,8,95
10594,8,99
10595,8,95
10596,8,95
10597,8,95
10598,8,33
10599,8,33
10600,1,4
10601,1,4
10602,1,18
10603,1,8
10604,1,9
10605,1,19
10606,1,24
10607,1,185
10608,1,8
10609,1,18
10610,1,18
10611,1,4
10612,1,9
10613,1,4
10614,1,8
10615,1,8
10616,1,18
10617,1,12
10618,1,29
10619,1,4
10620,1,4
10621,1,24
10622,1,12
10623,1,8
10624,1,8
10625,1,53
10626,1,8
10627,1,18
10628,1,8
10629,1,12
10630,1,22
10631,1,57
10632,1,28
10633,1,28
10634,1,21
10635,1,4
10636,1,9
10637,1,4
10638,1,8
10639,1,28
10640,1,70
10641,1,8
10642,1,8
10643,1,5
10644,1,7
10645,1,24
10646,1,28
10647,1,11
10648,1,8
10649,1,57
10650,1,28
10651,1,9
10652,1,19
10653,1,4
10654,1,53
10655,1,18
10656,1,28
10657,1,24
10658,7,71
10659,7,71
10660,7,71
10661,7,71
10662,7,71
10663,7,71
10664,7,71
10665,6,57
10666,6,57
10667,6,57
10668,6,57
10669,5,57
10670,7,30
10671,5,30
10672,6,47
10673,6,47
10674,6,47
10675,6,47
10676,6,47
10677,6,47
10678,6,47
10679,6,47
10680,6,47
10681,6,47
10682,6,47
10683,6,47
10684,6,47
10685,6,47
10686,6,47
10687,6,47
10688,6,47
10689,6,47
10690,6,47
10691,6,47
10692,5,47
10693,6,5
10694,6,5
10695,5,5
10696,8,5
10697,8,5
10698,7,22
10699,6,22
10700,1,8
10701,1,28
10702,1,8
10703,1,18
10704,1,24
10705,1,21
10706,1,21
10707,1,8
10708,1,8
10709,1,28
10710,1,19
10711,1,8
10712,1,4
10713,1,21
10714,1,4
10715,1,9
10716,1,22
10717,1,4
10718,1,9
10719,1,181
10720,1,18
10721,1,57
10722,1,24
10723,1,181
10724,1,4
10725,1,24
10726,1,8
10727,1,4
10728,1,24
10729,1,4
10730,1,4
10731,1,29
10732,1,4
10733,1,28
10734,1,7
10735,1,9
10736,1,8
10737,1,18
10738,1,9
10739,1,8
10740,1,24
10741,1,57
10742,1,57
10743,1,57
10744,1,24
10745,1,9
10746,1,24
10747,1,8
10748,1,8
10749,1,8
10750,1,8
10751,1,4
10752,1,21
10753,1,9
10754,1,8
10755,1,4
10756,1,8
10757,1,8
10758,1,19
10759,1,8
10760,1,8
10761,1,4
10762,1,4
10763,1,8
10764,1,8
10765,1,181
10766,1,24
10767,1,8
10768,1,29
10769,1,8
10770,1,18
10771,1,24
10772,1,53
10773,1,24
10774,1,4
10775,1,4
10776,1,8
10777,1,28
10778,1,60
10779,1,18
10780,1,4
10781,1,28
10782,1,22
10783,1,19
10784,1,7
10785,1,28
10786,1,8
10787,1,18
10788,1,18
10789,1,9
10790,1,18
10791,1,22
10792,1,11
10793,1,18
10794,1,18
10795,1,4
10796,1,4
10797,1,18
10798,1,4
10799,1,9
10800,2,57
10801,2,4
10802,1,18
10803,1,9
10804,1,28
10805,1,12
10806,1,7
10807,1,8
10808,1,70
10809,1,53
10810,1,28
10811,1,28
10812,1,4
10813,1,9
10814,1,8
10815,1,24
10816,1,24
10817,1,185
10818,1,53
10819,1,8
10820,1,18
10821,1,57
10822,1,34
10823,1,18
10824,1,28
10825,1,8
10826,1,9
10827,1,24
10828,1,4
10829,1,53
10830,1,24
10831,1,57
10832,1,9
10833,1,18
10834,1,24
10835,1,9
10836,1,35
10837,1,57
10838,1,57
10839,1,24
10840,1,4
10841,1,18
10842,1,8
10843,1,8
10844,1,21
10845,1,9
10846,1,9
10847,2,28
10848,2,4
10849,2,57
10850,2,53
10851,2,4
10852,2,4
10853,2,28
10854,2,14
10855,2,4
10856,2,12
10857,2,4
10858,2,83
10859,2,34
10860,2,28
10861,2,34
10862,2,4
10863,2,36
10864,2,83
10865,2,12
10866,2,36
10867,2,4
10868,2,28
10869,2,4
10870,2,12
10871,2,28
10872,2,4
10873,2,4
10874,2,57
10875,2,18
10876,2,4
10877,2,28
10878,2,83
10879,2,4
10880,2,57
10881,2,28
10882,2,8
10883,2,71
10884,2,34
10885,2,4
10886,2,57
10887,2,71
10888,2,28
10889,2,4
10890,2,82
10891,2,4
10892,2,28
10893,2,18
10894,2,36
10895,2,71
10896,2,83
10897,2,84
10898,2,28
10899,2,16
10900,3,57
10901,3,4
10902,3,8
10903,0,28
10904,0,19
10905,0,28
10906,3,4
10907,0,47
10908,0,18
10909,0,27
10910,0,18
10911,0,31
10912,3,8
10913,3,4
10914,3,33
10915,3,9
10916,3,4
10917,3,4
10918,3,12
10919,3,33
10920,3,24
10921,3,4
10922,3,28
10923,3,24
10924,3,8
10925,3,8
10926,3,24
10927,3,24
10928,3,24
10929,3,24
10930,3,12
10931,3,8
10932,3,24
10933,3,4
10934,3,4
10935,2,28
10936,2,4
10937,2,4
10938,2,34
10939,2,4
10940,2,4
10941,2,28
10942,2,9
10943,2,8
10944,2,8
10945,2,22
10946,2,57
10947,2,21
10948,2,4
10949,2,4
10950,2,84
10951,2,4
10952,2,28
10953,2,57
10954,2,24
10955,2,30
10956,2,27
10957,2,57
10958,2,4
10959,2,4
10960,2,67
10961,2,4
10962,2,4
10963,2,57
10964,2,53
10965,2,4
10966,2,28
10967,2,83
10968,2,57
10969,2,4
10970,2,4
10971,2,57
10972,2,4
10973,2,36
10974,2,71
10975,2,34
10976,2,71
10977,2,28
10978,2,53
10979,2,28
10980,2,8
10981,2,22
10982,2,8
10983,2,82
10984,2,28
10985,2,9
10986,2,57
10987,2,4
10988,2,4
10989,2,4
10990,2,28
10991,2,4
10992,2,82
10993,2,56
10994,2,28
10995,2,71
10996,2,57
10997,2,31
10998,2,57
10999,2,83
11000,3,4
11001,3,57
11002,3,4
11003,3,4
11004,3,4
11005,3,24
11006,3,5
11007,3,24
11008,3,4
11009,3,12
11010,3,12
11011,3,12
11012,3,12
11013,3,12
11014,3,12
11015,3,12
11016,4,9
11017,4,27
11018,0,31
11019,3,4
11020,3,12
11021,3,12
11022,3,12
11023,3,12
11024,3,189
11025,3,4
11026,4,47
11027,4,30
11028,0,31
11029,0,57
11030,0,35
11031,0,47
11032,0,31
11033,3,4
11034,3,33
11035,3,4
11036,3,4
11037,4,27
11038,4,27
11039,0,31
11040,3,36
11041,3,4
11042,0,31
11043,0,12
11044,0,35
11045,0,28
11046,0,28
11047,0,35
11048,0,71
11049,0,28
11050,3,4
11051,3,33
11052,3,4
11053,3,4
11054,3,4
11055,3,4
11056,3,4
11057,3,36
11058,3,4
11059,3,57
11060,3,57
11061,3,57
11062,3,5
11063,3,25
11064,3,25
11065,3,53
11066,3,36
11067,3,5
11068,3,4
11069,3,4
11070,3,4
11071,4,67
11072,4,8
11073,4,19
11074,4,31
11075,4,28
11076,4,19
11077,4,28
11078,0,31
11079,0,31
11080,3,8
11081,3,4
11082,3,4
11083,3,4
11084,3,21
11085,3,8
11086,3,28
11087,3,5
11088,3,8
11089,3,12
11090,3,12
11091,3,12
11092,3,5
11093,4,47
11094,4,28
11095,4,8
11096,4,8
11097,4,28
11098,4,9
11099,4,31
11100,4,8
11101,4,8
11102,4,8
11103,4,12
11104,4,9
11105,4,9
11106,4,9
11107,4,9
11108,4,9
11109,4,9
11110,4,9
11111,4,9
11112,4,9
11113,4,9
11114,4,9
11115,4,9
11116,4,8
11117,4,31
11118,4,9
11119,4,31
11120,4,12
11121,4,31
11122,4,8
11123,4,12
11124,4,31
11125,0,31
11126,0,31
11127,0,31
11128,0,30
11129,4,9
11130,4,28
11131,4,19
11132,4,12
11133,4,12
11134,4,52
11135,4,52
11136,4,52
11137,4,52
11138,4,12
11139,4,109
11140,4,9
11141,4,31
11142,0,31
11143,0,31
11144,0,30
11145,0,71
11146,0,5
11147,3,4
11148,3,27
11149,3,25
11150,3,4
11151,3,4
11152,3,4
11153,3,4
11154,3,4
11155,3,4
11156,3,4
11157,3,4
11158,3,4
11159,3,4
11160,3,5
11161,3,8
11162,3,4
11163,3,28
11164,3,12
11165,3,12
11166,3,4
11167,3,4
11168,3,4
11169,3,27
11170,3,8
11171,3,4
11172,3,12
11173,3,4
11174,3,25
11175,3,25
11176,3,25
11177,3,12
11178,3,4
11179,3,25
11180,3,28
11181,3,28
11182,1,19
11183,1,18
11184,1,8
11185,1,8
11186,1,8
11187,1,9
11188,1,28
11189,1,8
11190,1,7
11191,1,10
11192,1,24
11193,1,8
11194,1,28
11195,1,8
11196,1,28
11197,1,8
11198,1,28
11199,1,8
11200,3,21
11201,3,21
11202,3,21
11203,3,21
11204,4,8
11205,4,8
11206,4,8
11207,4,8
11208,0,8
11209,0,8
11210,0,8
11211,0,8
11212,1,18
11213,1,14
11214,1,4
11215,1,18
11216,1,18
11217,1,53
11218,1,5
11219,1,28
11220,1,181
11221,1,56
11222,1,4
11223,1,8
11224,1,28
11225,1,8
11226,1,4
11227,1,9
11228,1,9
11229,1,28
11230,1,57
11231,1,8
11232,1,70
11233,1,18
11234,1,8
11235,1,28
11236,1,8
11237,1,21
11238,1,8
11239,1,21
11240,1,9
11241,1,21
11242,1,18
11243,1,9
11244,1,9
11245,1,19
11246,1,53
11247,1,28
11248,1,57
11249,1,18
11250,1,9
11251,1,9
11252,1,4
11253,1,24
11254,1,4
11255,1,8
11256,1,60
11257,1,9
11258,1,28
11259,1,4
11260,1,8
11261,1,8
11262,1,35
11263,1,8
11264,1,12
11265,1,9
11266,1,7
11267,1,4
11268,1,7
11269,1,11
11270,1,57
11271,1,8
11272,1,8
11273,1,18
11274,1,29
11275,1,5
11276,1,9
11277,1,4
11278,1,24
11279,1,19
11280,1,8
11281,1,53
11282,1,4
11283,1,4
11284,1,18
11285,1,28
11286,1,18
11287,1,30
11288,1,29
11289,1,8
11290,1,28
11291,1,8
11292,1,8
11293,1,8
11294,1,8
11295,1,29
11296,1,8
11297,1,8
11298,1,8
11299,1,18
11300,0,8
11301,0,8
11302,0,8
11303,0,8
11304,3,8
11305,3,8
11306,3,8
11307,3,8
11308,3,8
11309,3,8
11310,3,8
11311,3,8
11312,3,8
11313,3,8
11314,3,8
11315,3,8
11316,3,8
11317,3,8
11318,3,8
11319,4,31
11320,4,31
11321,4,31
11322,4,31
11323,4,31
11324,4,31
11325,4,31
11326,4,31
11327,0,31
11328,0,31
11329,0,31
11330,0,31
11331,0,31
11332,0,31
11333,0,31
11334,0,31
11335,0,31
11336,0,31
11337,0,31
11338,0,31
11339,0,31
11340,0,31
11341,0,31
11342,0,31
11343,0,31
11344,0,31
11345,0,31
11346,0,31
11347,0,31
11348,0,31
11349,0,31
11350,0,31
11351,0,31
11352,0,31
11353,0,31
11354,0,31
11355,0,31
11356,0,31
11357,0,31
11358,0,31
11359,0,31
11360,0,31
11361,0,31
11362,0,31
11363,0,31
11364,0,31
11365,0,31
11366,0,31
11367,0,31
11368,0,31
11369,0,31
11370,0,31
11371,0,31
11372,0,31
11373,0,31
11374,0,31
11375,0,31
11376,0,31
11377,0,31
11378,0,31
11379,0,31
11380,3,31
11381,3,31
11382,4,28
11383,4,28
11384,4,28
11385,4,28
11386,4,28
11387,4,28
11388,4,28
11389,0,28
11390,0,28
11391,0,28
11392,0,28
11393,0,28
11394,0,28
11395,3,28
11396,3,28
11397,3,28
11398,3,28
11399,3,28
11400,3,28
11401,3,28
11402,3,28
11403,3,28
11404,3,28
11405,3,28
11406,4,4
11407,4,4
11408,4,4
11409,4,4
11410,4,4
11411,0,4
11412,0,4
11413,0,4
11414,0,4
11415,0,4
11416,0,4
11417,0,4
11418,3,4
11419,3,4
11420,3,4
11421,3,4
11422,3,4
11423,3,4
11424,3,4
11425,3,4
11426,3,4
11427,3,4
11428,3,4
11429,3,4
11430,3,4
11431,3,4
11432,3,4
11433,3,4
11434,3,4
11435,3,4
11436,3,4
11437,3,4
11438,3,4
11439,3,4
11440,3,4
11441,3,4
11442,3,4
11443,3,4
11444,3,4
11445,3,4
11446,3,4
11447,3,4
11448,3,4
11449,3,4
11450,3,4
11451,3,4
11452,3,4
11453,3,4
11454,3,4
11455,3,4
11456,3,4
11457,3,4
11458,3,4
11459,3,4
11460,3,4
11461,3,4
11462,3,4
11463,3,4
11464,3,4
11465,3,4
11466,3,4
11467,3,4
11468,3,4
11469,3,4
11470,3,4
11471,3,4
11472,3,4
11473,3,4
11474,3,4
11475,3,4
11476,3,4
11477,3,4
11478,3,4
11479,3,4
11480,3,4
11481,3,4
11482,3,4
11483,3,4
11484,3,4
11485,3,4
11486,3,4
11487,3,4
11488,3,4
11489,3,4
11490,3,4
11491,3,4
11492,3,4
11493,3,4
11494,3,4
11495,3,4
11496,3,4
11497,3,4
11498,0,4
11499,4,31
11500,3,4
11501,3,33
11502,3,4
11503,3,27
11504,3,36
11505,3,36
11506,3,8
11507,3,4
11508,3,8
11509,3,4
11510,3,4
11511,3,8
11512,3,36
11513,3,36
11514,3,19
11515,3,4
11516,3,4
11517,4,72
11518,4,36
11519,4,47
11520,4,47
11521,4,72
11522,4,31
11523,4,36
11524,4,4
11525,4,4
11526,4,31
11527,4,31
11528,4,31
11529,4,31
11530,4,31
11531,4,31
11532,4,31
11533,4,31
11534,4,31
11535,4,31
11536,4,31
11537,4,31
11538,4,31
11539,4,31
11540,4,19
11541,4,19
11542,4,19
11543,4,19
11544,4,19
11545,4,28
11546,4,4
11547,4,4
11548,4,18
11549,4,18
11550,0,31
11551,3,8
11552,3,9
11553,3,9
11554,3,8
11555,3,36
11556,4,31
11557,4,8
11558,4,28
11559,4,31
11560,4,31
11561,4,31
11562,4,31
11563,4,31
11564,4,29
11565,4,28
11566,4,28
11567,4,9
11568,4,8
11569,0,31
11570,0,47
11571,0,31
11572,0,31
11573,0,35
11574,0,19
11575,0,47
11576,0,61
11577,0,47
11578,0,24
11579,0,47
11580,0,47
11581,0,24
11582,0,24
11583,0,31
11584,0,18
11585,0,31
11586,3,8
11587,3,4
11588,3,4
11589,3,8
11590,3,4
11591,3,4
11592,3,4
11593,3,4
11594,3,4
11595,3,4
11596,3,27
11597,3,4
11598,3,9
11599,3,9
11600,0,57
11601,0,57
11602,0,57
11603,0,57
11604,0,57
11605,0,57
11606,0,57
11607,0,57
11608,0,57
11609,0,57
11610,0,57
11611,0,57
11612,0,57
11613,0,57
11614,0,57
11615,0,57
11616,0,57
11617,0,57
11618,4,36
11619,4,36
11620,4,36
11621,4,36
11622,4,36
11623,4,36
11624,0,36
11625,0,36
11626,0,36
11627,0,5
11628,0,5
11629,3,5
11630,3,5
11631,3,5
11632,3,5
11633,3,5
11634,3,5
11635,0,21
11636,3,21
11637,0,21
11638,3,21
11639,3,53
11640,4,22
11641,4,22
11642,0,22
11643,3,22
11644,4,29
11645,4,29
11646,4,29
11647,4,29
11648,4,30
11649,4,30
11650,4,30
11651,0,30
11652,0,30
11653,0,30
11654,0,30
11655,0,1
11656,0,1
11657,0,1
11658,0,1
11659,0,1
11660,0,1
11661,0,1
11662,0,1
11663,0,1
11664,0,1
11665,0,1
11666,3,1
11667,0,71
11668,0,71
11669,0,71
11670,0,71
11671,0,71
11672,0,71
11673,0,71
11674,0,71
11675,0,71
11676,0,71
11677,0,71
11678,4,47
11679,4,47
11680,4,47
11681,4,47
11682,0,11
11683,3,34
11684,3,34
11685,3,17
11686,4,85
11687,4,72
11688,4,109
11689,3,27
11690,3,4
11691,3,4
11692,3,36
11693,3,19
11694,3,4
11695,3,8
11696,3,4
11697,3,8
11698,3,25
11699,3,25
11700,4,134
11701,4,134
11702,4,109
11703,4,72
11704,0,61
11705,0,35
11706,0,35
11707,0,35
11708,3,67
11709,4,52
11710,4,52
11711,4,31
11712,4,31
11713,4,8
11714,4,8
11715,4,8
11716,4,8
11717,4,8
11718,4,8
11719,4,18
11720,4,18
11721,4,18
11722,4,18
11723,4,18
11724,4,18
11725,4,18
11726,4,18
11727,4,18
11728,4,18
11729,4,18
11730,4,18
11731,4,18
11732,4,18
11733,4,18
11734,4,18
11735,4,18
11736,4,18
11737,4,18
11738,4,18
11739,4,18
11740,4,18
11741,4,18
11742,4,18
11743,4,18
11744,4,18
11745,4,18
11746,4,18
11747,4,18
11748,4,18
11749,4,18
11750,4,18
11751,4,18
11752,4,18
11753,4,18
11754,4,18
11755,4,18
11756,4,18
11757,0,18
11758,0,18
11759,3,18
11760,4,4
11761,4,4
11762,4,4
11763,4,4
11764,4,4
11765,4,4
11766,4,4
11767,4,4
11768,4,4
11769,4,4
11770,4,4
11771,4,1
11772,4,22
11773,0,11
11774,3,11
11775,3,58
11776,3,58
11777,4,72
11778,4,109
11779,4,38
11780,4,23
11781,4,23
11782,4,70
11783,0,74
11784,3,67
11785,0,61
11786,0,61
11787,0,61
11788,3,37
11789,0,1
11790,0,20
11791,0,34
11792,3,34
11793,3,34
11794,3,34
11795,3,17
11796,3,17
11797,3,17
11798,3,17
11799,3,17
11800,3,27
11801,0,24
11802,0,24
11803,0,24
11804,0,7
11805,3,7
11806,0,36
11807,0,36
11808,3,36
11809,3,36
11810,3,36
11811,4,19
11812,4,19
11813,4,19
11814,4,19
11815,4,19
11816,0,19
11817,0,19
11818,0,19
11819,0,19
11820,0,19
11821,0,19
11822,3,19
11823,3,19
11824,3,19
11825,3,19
11826,4,9
11827,4,9
11828,4,9
11829,4,9
11830,4,9
11831,4,12
11832,0,12
11833,3,17
11834,4,29
11835,4,29
11836,0,55
11837,0,55
11838,0,55
11839,3,55
11840,0,71
11841,0,71
11842,0,71
11843,0,71
11844,0,71
11845,0,71
11846,0,71
11847,0,71
11848,0,57
11849,0,57
11850,0,57
11851,0,57
11852,0,57
11853,0,57
11854,0,57
11855,3,57
11856,3,57
11857,3,57
11858,4,30
11859,0,30
11860,0,30
11861,4,47
11862,4,47
11863,4,47
11864,4,47
11865,4,47
11866,0,47
11867,0,47
11868,0,47
11869,0,47
11870,0,47
11871,0,47
11872,0,47
11873,0,
11874,3,53
11875,3,53
11876,3,53
11877,3,53
11878,4,22
11879,0,22
11880,0,22
11881,0,22
11882,3,22
11883,3,22
11884,0,5
11885,0,5
11886,0,5
11887,0,5
11888,0,5
11889,0,5
11890,3,5
11891,3,5
11892,3,5
11893,4,27
11894,4,27
11895,0,27
11896,0,27
11897,0,27
11898,0,27
11899,0,27
11900,0,14
11901,3,14
11902,4,4
11903,4,4
11904,0,4
11905,0,4
11906,0,4
11907,0,4
11908,0,4
11909,0,4
11910,0,4
11911,0,4
11912,3,4
11913,3,4
11914,3,4
11915,3,4
11916,3,4
11917,3,4
11918,3,4
11919,3,4
11920,4,28
11921,4,28
11922,4,28
11923,4,28
11924,4,28
11925,4,28
11926,4,28
11927,4,28
11928,4,28
11929,4,28
11930,4,28
11931,4,28
11932,4,28
11933,4,28
11934,4,28
11935,4,28
11936,0,28
11937,0,28
11938,0,28
11939,0,28
11940,0,28
11941,0,28
11942,0,28
11943,3,28
11944,3,28
11945,3,28
11946,3,28
11947,3,28
11948,3,28
11949,3,28
11950,3,28
11951,3,28
11952,3,28
11953,3,28
11954,3,28
11955,3,28
11956,3,28
11957,3,28
11958,4,18
11959,4,18
11960,4,18
11961,4,18
11962,4,18
11963,4,18
11964,4,18
11965,4,18
11966,3,12
11967,3,12
11968,3,12
11969,3,12
11970,3,12
11971,3,12
11972,3,12
11973,3,12
11974,3,12
11975,3,12
11976,3,12
11977,4,18
11978,4,18
11979,4,18
11980,4,18
11981,0,18
11982,0,18
11983,0,18
11984,0,18
11985,0,18
11986,0,18
11987,0,18
11988,0,18
11989,4,21
11990,4,21
11991,4,21
11992,4,21
11993,4,21
11994,0,21
11995,0,21
11996,0,21
11997,0,21
11998,0,21
11999,0,21
12000,4,18
12001,4,18
12002,4,18
12003,4,18
12004,4,18
12005,4,18
12006,0,18
12007,0,18
12008,0,18
12009,0,18
12010,0,18
12011,0,18
12012,0,18
12013,0,18
12014,0,18
12015,0,18
12016,0,18
12017,0,18
12018,0,18
12019,0,18
12020,0,18
12021,0,18
12022,0,18
12023,0,18
12024,0,18
12025,0,18
12026,0,18
12027,0,18
12028,0,18
12029,0,18
12030,0,18
12031,0,18
12032,0,18
12033,0,18
12034,0,18
12035,0,18
12036,3,18
12037,3,18
12038,3,18
12039,3,18
12040,4,8
12041,4,8
12042,4,8
12043,4,8
12044,4,8
12045,4,8
12046,4,8
12047,0,8
12048,0,8
12049,0,8
12050,0,8
12051,0,8
12052,0,8
12053,0,8
12054,0,8
12055,0,8
12056,0,8
12057,0,8
12058,3,8
12059,3,8
12060,3,8
12061,3,8
12062,3,8
12063,3,8
12064,3,8
12065,3,8
12066,3,8
12067,3,8
12068,3,8
12069,3,8
12070,3,8
12071,3,8
12072,3,8
12073,3,8
12074,3,8
12075,3,8
12076,3,8
12077,3,8
12078,3,8
12079,3,8
12080,3,8
12081,3,8
12082,3,8
12083,3,8
12084,3,8
12085,3,8
12086,3,8
12087,3,8
12088,3,8
12089,3,8
12090,0,24
12091,0,24
12092,0,24
12093,0,24
12094,0,24
12095,0,24
12096,0,24
12097,0,24
12098,0,24
12099,0,24
12100,0,7
12101,0,7
12102,0,7
12103,0,57
12104,3,57
12105,3,57
12106,3,57
12107,3,57
12108,0,57
12109,0,57
12110,0,24
12111,0,24
12112,0,24
12113,0,24
12114,0,24
12115,0,24
12116,0,24
12117,0,24
12118,3,24
12119,3,24
12120,3,24
12121,3,24
12122,3,24
12123,3,24
12124,3,24
12125,3,24
12126,3,24
12127,3,24
